Name,Spec
일화 탑씨 제로 오렌지 250ml,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/박스/
[영양정보] 1회 제공량 250ml당 열량: 0kcal/탄수화물: 1g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 30mg/에리스리톨: 0.5g"
일화 탑씨 제로 파인애플 250ml,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/박스/
[영양정보] 1회 제공량 250ml당 열량: 0kcal/탄수화물: 1g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 30mg/에리스리톨: 0.5g"
쿠팡 탐사 제로 사이다 1.5L,"탄산음료/사이다/포장형태: 페트/제로칼로리/박스/
[영양정보] 총 내용량 1500ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 1g미만/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 30mg"
쿠팡 탐사 제로 사이다 500ml,"탄산음료/사이다/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 500ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 1g미만/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg"
하이트진로음료 토닉워터 진저에일 제로 300ml,"탄산음료/그외 음료/포장형태: 페트/제로칼로리/칵테일용/원재료: 정제수, 액상알룰로스, 에리스리톨, 탄산가스, 천연향료(진저에일향)"
일화 탑씨 파인애플 250ml,"탄산음료/환타·웰치스/포장형태: 캔/박스/
[영양정보] 1회 제공량 250ml당 열량: 105kcal/탄수화물: 26g/당류: 26g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 35mg"
프랭클린 엘더플라워 레모네이드 275ml,탄산음료/환타·웰치스/포장형태: 병
팔도 뿌요소다 솜사탕향 245ml,"탄산음료/그외 음료/포장형태: 페트/
[영양정보] 총 내용량 245ml당 열량: 105kcal"
코카콜라 환타 메론소다 500ml,탄산음료/환타·웰치스/포장형태: 페트
일화 초정 토닉워터 제로 250ml,탄산음료/그외 음료/포장형태: 캔/제로칼로리/칵테일용/박스
롯데칠성음료 칠성사이다 제로 300ml,"탄산음료/사이다/포장형태: 페트/무라벨/제로칼로리/박스/
[영양정보] 1회 제공량 300ml당 열량: 0kcal/탄수화물: 4g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 7mg/알룰로오스: 4g"
일화 천연사이다 제로 250ml,"탄산음료/사이다/포장형태: 캔/제로칼로리/박스/
[영양정보] 1회 제공량 250ml당 열량: 0kcal/탄수화물: 1g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg/에리스리톨: 1g"
롯데칠성음료 탐스 제로 파인애플향 600ml,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 600ml당 열량: 10kcal/탄수화물: 14g/당류: 0g/단백질: 0g/지방: 0g/트랜스지방: 0g/포화지방: 0g/콜레스테롤: 0mg/나트륨: 60mg"
매일유업 더그레잇티 콤부차 오리지널 300ml,"탄산음료/그외 음료/포장형태: 페트/
[영양정보] 1회 제공량 300ml당 열량: 90kcal/탄수화물: 25g/당류: 12g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg/식이섬유: 4g"
롯데칠성음료 탐스 제로 파인애플향 355ml,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 355ml당 열량: 5kcal/탄수화물: 8g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 40mg"
웅진식품 티즐 스파클링 제로 피치 우롱티 340ml,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 340ml당 열량: 0kcal/탄수화물: 3.9g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg/에리스리톨: 3.4g"
웅진식품 티즐 스파클링 제로 유자 그린티 340ml,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 340ml당 열량: 0kcal/탄수화물: 3.7g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg/에리스리톨: 3.4g"
롯데칠성음료 탐스 제로 사과키위향 1.5L,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 100ml당 열량: 1.6kcal/탄수화물: 2g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 7mg/알룰로오스: 1.6g"
롯데칠성음료 탐스 제로 레몬향 1.5L,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 100ml당 열량: 2kcal/탄수화물: 2.5g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 15mg/에리스리톨: 0.5g/알룰로오스: 1.5g"
롯데칠성음료 탐스 제로 오렌지향 1.5L,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 100ml당 열량: 2kcal/탄수화물: 2.5g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 15mg/에리스리톨: 0.5g/알룰로오스: 1.5g"
광동제약 비타500 피지라임 250ml,"탄산음료/환타·웰치스/포장형태: 캔/
[영양정보] 1회 제공량 250ml당 열량: 40kcal/탄수화물: 10g/당류: 8g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 70mg/비타민C: 500mg"
농심 웰치 제로 그레이프맛 355ml,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 355ml당 열량: 0kcal/탄수화물: 8g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg/알룰로오스: 8g"
농심 웰치 제로 오렌지맛 355ml,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 355ml당 열량: 0kcal/탄수화물: 8g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg/알룰로오스: 8g"
롯데칠성음료 탐스 제로 사과키위향 600ml,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 600ml당 열량: 10kcal/탄수화물: 13g/당류: 0g/단백질: 0g/지방: 0g/트랜스지방: 0g/포화지방: 0g/콜레스테롤: 0mg/나트륨: 70mg/알룰로오스: 11g"
웅진식품 815 피즈 제로 포도 250ml,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 250ml당 열량: 0kcal/탄수화물: 3g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 15mg/에리스리톨: 3g"
웅진식품 815 피즈 제로 오렌지 250ml,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 250ml당 열량: 0kcal/탄수화물: 3g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 15mg/에리스리톨: 3g"
롯데칠성음료 탐스 제로 오렌지향 600ml,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 600ml당 열량: 10kcal/탄수화물: 15g/당류: 0g/단백질: 0g/지방: 0g/트랜스지방: 0g/포화지방: 0g/콜레스테롤: 0mg/나트륨: 70mg/알룰로오스: 10g/에리스리톨: 3g"
롯데칠성음료 탐스 제로 사과키위향 355ml,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 355ml당 열량: 5kcal/탄수화물: 7g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 30mg/알룰로오스: 6g"
롯데칠성음료 탐스 제로 레몬향 355ml,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 355ml당 열량: 8kcal/탄수화물: 9g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 60mg/알룰로오스: 6g/에리스리톨: 1g"
롯데칠성음료 탐스 제로 오렌지향 355ml,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 355ml당 열량: 8kcal/탄수화물: 9g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 50mg/알룰로오스: 6g/에리스리톨: 1g"
인테이크 슈가로로 스파클링 복숭아 350ml,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal/탄수화물: 1.6g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 25mg/에리스리톨: 1.1g"
코카콜라음료 코카콜라 제로 1.25L,"탄산음료/콜라/포장형태: 페트/제로칼로리/박스/
[영양정보] 1회 제공량 250ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 19mg"
동아오츠카 나랑드 사이다 제로 345ml,"탄산음료/사이다/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 345ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 60mg"
토민 샤인클링 350ml,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 8kcal/탄수화물: 20g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 20mg/에리스리톨: 18g"
산가리아 메론소다 500ml,"탄산음료/환타·웰치스/포장형태: 알루미늄/
[영양정보] 1회 제공량 500ml당 열량: 224kcal/탄수화물: 56g/당류: 47g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 150mg"
프로엠홀딩스 브이톡 제로 레몬에이드 350ml,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal/탄수화물: 4.9g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 30mg/에리스리톨: 4.9g"
롯데칠성음료 펩시콜라 제로슈거 라임향 무라벨 300ml,"탄산음료/콜라/포장형태: 페트/무라벨/제로칼로리/
[영양정보] 1회 제공량 300ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 50mg"
분다버그 진저비어 200ml,"탄산음료/그외 음료/포장형태: 캔/
[영양정보] 1회 제공량 200ml당 열량: 85kcal/탄수화물: 21g/당류: 21g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 22mg"
일화 부르르 제로콜라 1.5L,"탄산음료/콜라/포장형태: 페트/제로칼로리/박스/
[영양정보] 1회 제공량 100ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg"
갈바니나 유기농 자몽 소다수 355ml,"탄산음료/환타·웰치스/포장형태: 병/
[영양정보] 1회 제공량 355ml당 열량:140kcal/탄수화물: 35.5g/당류: 35.5g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 42.6mg"
갈바니나 유기농 레몬 소다수 355ml,"탄산음료/환타·웰치스/포장형태: 병/
[영양정보] 1회 제공량 355ml당 열량: 155kcal/탄수화물: 39.05g/당류: 35.5g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 42.6mg"
갈바니나 유기농 블러드오렌지 소다수 355ml,"탄산음료/환타·웰치스/포장형태: 병/
[영양정보] 1회 제공량 355ml당 열량:155kcal/탄수화물: 39.05g/당류: 39.05g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 42.6mg"
갈바니나 유기농 오렌지 소다수 355ml,"탄산음료/환타·웰치스/포장형태: 병/
[영양정보] 1회 제공량 355ml당 열량: 170kcal/탄수화물: 42.6g/당류: 42.6g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 42.6mg"
코카콜라음료 닥터페퍼 다이어트 350ml,탄산음료/그외 음료/포장형태: 캔/제로칼로리/1회 제공량 350ml당 열량: 0kcal
이마트 노브랜드 자두소다 350ml,"탄산음료/환타·웰치스/포장형태: 페트/
[영양정보] 1회 제공량 350ml당 열량: 30kcal/탄수화물: 7g/당류: 1g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 60mg"
동아오츠카 오란씨 파인애플 저칼로리 바이오페트 1.5L,"탄산음료/환타·웰치스/포장형태: 페트/
[영양정보] 1회 제공량 250ml당 열량: 85kcal/탄수화물: 14g/당류: 12g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 75mg/알룰로오스: 2.3g/비타민C: 250mg"
하이트진로음료 토닉워터 제로 300ml,"탄산음료/그외 음료/포장형태: 페트/제로칼로리/칵테일용/원재료: 정제수, 탄산가스"
코카콜라음료 다이어트 콜라 카페인 프리 355ml,탄산음료/콜라/포장형태: 캔/제로칼로리
하이트진로음료 토닉워터 600ml,"탄산음료/그외 음료/포장형태: 페트/칵테일용/원재료: 정제수, 탄산가스, 합성향료"
일화 부르르 제로사이다 500ml,"탄산음료/사이다/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 500ml당 열량: 0kcal/탄수화물: 2g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg/에리스리톨: 1.5g"
일화 부르르 제로콜라 350ml,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal/탄수화물: 1g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 25mg/에리스리톨: 1g"
이마트 노브랜드 스파클링 에이드 백포도 1L,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 100ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg"
동아오츠카 데미소다 청포도 250ml,"탄산음료/환타·웰치스/포장형태: 캔/박스/
[영양정보] 1회 제공량 250ml당 열량: 85kcal/탄수화물: 21g/당류: 21g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 80mg"
코카콜라음료 코카콜라 제로 라벨프리 370ml,"탄산음료/콜라/포장형태: 페트/무라벨/제로칼로리/박스/
[영양정보] 1회 제공량 370ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 22mg"
오케이에프 스파클링 자두 350ml,"탄산음료/환타·웰치스/포장형태: 캔/
[영양정보] 1회 제공량 350ml당 열량: 125kcal/탄수화물: 30g/당류: 29g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg"
코카콜라음료 닥터페퍼 500ml,"탄산음료/그외 음료/포장형태: 페트/
[영양정보] 1회 제공량 500ml당 열량: 212kcal/탄수화물: 53g/당류: 53g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 19mg"
풀무원녹즙 톡스콤부차 레몬 350ml,"탄산음료/환타·웰치스/포장형태: 캔/
[영양정보] 1회 제공량 350ml당 열량: 75kcal/탄수화물: 19g/당류: 16g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg"
홈플러스 시그니처 제로 콜라 350ml,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal/탄수화물: 1g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 25mg/에리스리톨: 1g"
홈플러스 시그니처 콜라 350ml,"탄산음료/콜라/포장형태: 캔/
[영양정보] 1회 제공량 350ml당 열량: 152kcal/탄수화물: 38g/당류: 38g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 8mg"
홈플러스 시그니처 사이다 1.5L,"탄산음료/사이다/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 45kcal/탄수화물: 11g/당류: 11g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg"
홈플러스 시그니처 사이다 350ml,"탄산음료/사이다/포장형태: 캔/
[영양정보] 1회 제공량 350ml당 열량: 156kcal/탄수화물: 39g/당류: 39g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 8mg"
일화 천연사이다 350ml,"탄산음료/사이다/포장형태: 캔/
[영양정보] 1회 제공량 350ml당 열량: 125kcal/탄수화물: 31g/당류: 31g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 5mg"
청춘전투 세상에 없는 캐모마일 240ml,"탄산음료/그외 음료/포장형태: 캔/
[영양정보] 1회 제공량 240ml당 열량: 20kcal/나트륨: 0mg/탄수화물: 14g/당류: 0g/에리스리톨: 9g/지방: 0.8g/트랜스지방: 0g/포화지방: 0g/콜레스테롤: 0mg/단백질: 0g"
인테이크 슈가로로 스파클링 샤인머스캣 350ml,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal/탄수화물: 1g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg/에리스리톨: 1g"
홈플러스 시그니처 제로 콜라 1.5L,"탄산음료/콜라/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 100ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 7mg"
홈플러스 시그니처 제로 사이다 1.5L,"탄산음료/사이다/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 100ml당 열량: 0kcal/탄수화물: 1g미만/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg"
일화 탑씨 오렌지 350ml,"탄산음료/환타·웰치스/포장형태: 캔/
[영양정보] 1회 제공량 350ml당 열량: 156kcal/탄수화물: 39g/당류: 39g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 30mg"
일화 탑씨 포도 350ml,"탄산음료/환타·웰치스/포장형태: 캔/
[영양정보] 1회 제공량 350ml당 열량: 156kcal/탄수화물: 39g/당류: 39g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 40mg"
일화 키위에이드 350ml,"탄산음료/환타·웰치스/포장형태: 캔/
[영양정보] 1회 제공량 350ml당 열량: 60kcal/탄수화물: 16g/당류: 16g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 80mg"
코카콜라음료 코카콜라 245ml (슬릭캔),"탄산음료/콜라/포장형태: 캔/
[영양정보] 1회 제공량 245ml당 열량: 104kcal/탄수화물: 26g/당류: 26g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 7mg"
롯데칠성음료 펩시콜라 블랙 1.5L,"탄산음료/콜라/포장형태: 페트/제로칼로리/박스/
[영양정보] 1회 제공량 100ml당 열량: 1kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0.1g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 15mg"
오션스프레이 스파클링 애플 크랜베리 345ml,탄산음료/환타·웰치스/포장형태: 캔/박스
동아오츠카 나랑드 사이다 제로 1.25L,"탄산음료/사이다/포장형태: 페트/제로칼로리/박스/
[영양정보] 1회 제공량 200ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 20mg"
코카콜라음료 스프라이트 제로 300ml,"탄산음료/사이다/포장형태: 페트/제로칼로리/
[영양정보] 총 내용량 300ml당 열량: 0kcal/탄수화물: 0.6g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 9mg"
팔도 뿌요소다 소다향 245ml,"탄산음료/그외 음료/포장형태: 페트/
[영양정보] 총 내용량 245ml당 열량: 105kcal"
코카콜라음료 환타 파인애플 500ml,"탄산음료/환타·웰치스/포장형태: 페트/
[영양정보] 총 내용량 500ml당 열량: 272kcal"
일화 부르르 무라벨 제로사이다 1.5L,"탄산음료/사이다/포장형태: 페트/무라벨/제로칼로리/박스/
[영양정보] 1회 제공량 100ml당 열량: 0kcal"
일화 한라봉 에이드 350ml,"탄산음료/환타·웰치스/포장형태: 캔/
[영양정보] 1회 제공량 350ml당 열량: 190kcal"
분다버그 트로피칼 망고 375ml,"탄산음료/환타·웰치스/포장형태: 병/
[영양정보] 총 내용량 375ml당 열량: 172kcal"
일화 청포도 에이드 350ml,"탄산음료/환타·웰치스/포장형태: 캔/
[영양정보] 총 내용량 350ml당 열량: 180kcal"
웅진식품 815 콜라 제로 250ml,"탄산음료/콜라/포장형태: 캔/제로칼로리/박스/
[영양정보] 총 내용량 250ml당 열량: 0kcal"
코카콜라음료 스프라이트 제로 500ml,"탄산음료/사이다/포장형태: 페트/제로칼로리/
[영양정보] 총 내용량 500ml당 열량: 0kcal/탄수화물: 0.2g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 3mg"
코카콜라음료 스프라이트 245ml,"탄산음료/사이다/포장형태: 캔/
[영양정보] 총 내용량 245ml당 열량: 112kcal"
산펠레그리노 그린자몽 스파클링 330ml,탄산음료/환타·웰치스/포장형태: 캔
동아오츠카 오란씨 파인애플 비타민C 350ml,탄산음료/환타·웰치스/포장형태: 캔
오케이에프 요구르트 스파클링 500ml,"탄산음료/그외 음료/포장형태: 페트/
[영양정보] 총 내용량 500ml당 열량: 270kcal"
오케이에프 비타민C 레몬 스파클링 500ml,"탄산음료/환타·웰치스/포장형태: 페트/
[영양정보] 총 내용량 500ml당 열량: 310kcal"
농심 웰치스 소다 포도 300ml,"탄산음료/환타·웰치스/포장형태: 페트/
[영양정보] 1회 제공량 300ml당 열량: 186kcal"
롯데칠성음료 칠성사이다 에코 300ml,"탄산음료/사이다/포장형태: 페트/무라벨/박스/
[영양정보] 총 내용량 300ml당 열량: 130kcal"
오션스프레이 스파클링 피치 크랜베리 345ml,탄산음료/환타·웰치스/포장형태: 캔/박스
롯데칠성음료 펩시콜라 제로슈거 라임향 190ml,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 190ml당 열량: 0kcal"
코카콜라음료 스프라이트 제로 1.5L,"탄산음료/사이다/포장형태: 페트/제로칼로리/박스/
[영양정보] 1회 제공량 100ml당 열량: 0kcal/탄수화물: 0.2g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 3mg"
팔도 뿌요소다 오렌지 245ml,"탄산음료/환타·웰치스/포장형태: 페트/
[영양정보] 총 내용량 245ml당 열량: 105kcal"
인테이크 슈가로로 스파클링 레몬사이다 350ml,"탄산음료/사이다/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 350ml당 열량: 0kcal/탄수화물: 1.25g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 40mg/에리스리톨: 1.25g"
A&W Bottling 캐스케이드 스파클링 복숭아 망고에이드 509ml,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 240ml당 열량: 0kcal"
캐스케이드 스파클링 체리라임에이드 509ml,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 240ml당 열량: 0kcal"
일화 맥콜 1.25L,"탄산음료/그외 음료/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 50kcal"
롯데칠성음료 펩시콜라 제로슈거 라임향 245ml,"탄산음료/콜라/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 245ml당 열량: 0kcal"
롯데칠성음료 펩시콜라 제로슈거 라임향 210ml,"탄산음료/콜라/포장형태: 캔/제로칼로리/박스/
[영양정보] 1회 제공량 210ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 55mg"
롯데칠성음료 펩시콜라 제로슈거 라임향 250ml,"탄산음료/콜라/포장형태: 캔/제로칼로리/박스/
[영양정보] 1회 제공량 250ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 70mg"
일화 맥콜 350ml,"탄산음료/그외 음료/포장형태: 캔/
[영양정보] 1회 제공량 355ml당 열량:170kcal/탄수화물:44g/당류:44g/단백질:0g/지방:0g/포화지방:0g/트랜스지방:0g/콜레스테롤:0mg/나트륨:30mg/비타민C: 100mg/비타민B: 11mg/비타민B2: 1.2mg"
일화 부르르 제로콜라 250ml,"탄산음료/콜라/포장형태: 캔/제로칼로리/박스/
[영양정보] 1회 제공량 250ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 15mg"
일화 부르르 제로사이다 250ml,"탄산음료/사이다/포장형태: 캔/제로칼로리/박스/
[영양정보] 1회 제공량 250ml당 열량: 0kcal/탄수화물: 1g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 7mg"
펩시코 펩시 콜라 와일드 체리 355ml (해외),"탄산음료/콜라/포장형태: 캔/
[영양정보] 1회 제공량 355ml당 열량: 160kcal/탄수화물: 42g/당류: 42g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 30mg"
