Name,Spec
오리온 예감 치즈그라탕 2개입 64g,감자칩/사무실간식(소포장)
오리온 예감 치즈그라탕맛 12개입 204g,"감자칩/사무실간식(소포장)/
[영양정보] 1회 제공량 17g당 열량: 84kcal/나트륨: 100mg/탄수화물: 11g/당류: 2g/지방: 4.1g/트랜스지방: 0.1g/포화지방: 2g/콜레스테롤: 0mg/단백질: 1g미만"
오리온 오뜨 쇼콜라 12개입 300g,파이/사무실간식(소포장)
오리온 오뜨 쇼콜라 6개입 150g,파이/사무실간식(소포장)
오리온 오뜨 치즈 12개입 288g,파이/사무실간식(소포장)
오리온 오뜨 치즈 6개입 144g,파이/사무실간식(소포장)
오리온 참붕어빵 12개입 348g,파이/사무실간식(소포장)
오리온 참붕어빵 18개입 522g,파이/사무실간식(소포장)
오리온 참붕어빵 24개입 696g,파이/사무실간식(소포장)
오리온 참붕어빵 6개입 174g,파이/사무실간식(소포장)
오리온 참붕어빵 8개입 232g,"파이/사무실간식(소포장)/
[영양정보] 표시기준량 58g당 열량: 247kcal"
오리온 초코칩쿠키 3개입 192g,쿠키/사무실간식(소포장)
오리온 초코파이 12개입 420g,"파이/사무실간식(소포장)/
[영양정보] 표시기준량 420g당 열량: 150kcal"
오리온 초코파이 12개입 468g,파이/사무실간식(소포장)
오리온 초코파이 20개입 700g,파이/사무실간식(소포장)
오리온 초코파이 30개입 1170g,"파이/사무실간식(소포장)/
[영양정보] 표시기준량 39g당 열량: 173kcal"
오리온 초코파이 48개입 1872g,파이/사무실간식(소포장)
오리온 초코파이 60개입 2.34kg,파이/사무실간식(소포장)
오리온 초코파이 72개입 2808g,파이/사무실간식(소포장)
오리온 초코파이 바나나 12개입 444g,"파이/사무실간식(소포장)/
[영양정보] 1회 제공량 37g당 열량: 172kcal/나트륨: 65mg/탄수화물: 23g/당류: 13g/지방: 8g/트랜스지방: 0g/포화지방: 5g/콜레스테롤: 8mg/단백질: 2g"
오리온 초코파이 바나나 20개입 740g,"파이/사무실간식(소포장)/
[영양정보] 1회 제공량 37g당 열량: 172kcal/나트륨: 65mg/탄수화물: 23g/당류: 13g/지방: 8g/트랜스지방: 0g/포화지방: 5g/콜레스테롤: 8mg/단백질: 2g"
오리온 초코파이 바나나 30개입 1.11kg,파이/사무실간식(소포장)
오리온 초코파이 수박 12개입 336g,파이/사무실간식(소포장)
오리온 초코파이 정 봄 담은 딸기 12개입 408g,파이/딸기맛/사무실간식(소포장)
오리온 초코파이 파티팩 45개입 1755g,파이/사무실간식(소포장)
오리온 초코파이 해피베리 쇼콜라 12개입 456g,파이/사무실간식(소포장)
오리온 촉촉한 초코칩 12개입 240g,쿠키/사무실간식(소포장)
오리온 촉촉한 초코칩 16개입 320g,"쿠키/사무실간식(소포장)/
[영양정보] 1회 제공량 320g당 열량: 1832kcal"
오리온 카스타드 12개입 276g,파이/사무실간식(소포장)
오리온 카스타드 30개입 690g,파이/사무실간식(소포장)
오리온 쿠쉬쿠쉬 갈릭바게트맛 2개입 65.6g,"비스킷,크래커/사무실간식(소포장)"
오리온 쿠쉬쿠쉬 크루아상맛 12개입 196.8g,"비스킷,크래커/사무실간식(소포장)"
오리온 쿠쉬쿠쉬 크루아상맛 2개입 65.6g,"비스킷,크래커/사무실간식(소포장)"
오리온 피넛칩쿠키 3개입 192g,쿠키/사무실간식(소포장)
오리온 호떡품은 참붕어빵 12개입 372g,"파이/사무실간식(소포장)/
[영양정보] 1회 제공량 31g당 열량: 116kcal"
오리온 호떡품은 참붕어빵 8개입 248g,"파이/사무실간식(소포장)/
[영양정보] 1회 제공량 31g당 열량: 116kcal"
오리온 후레쉬베리 12개입 336g,파이/사무실간식(소포장)
오리온 후레쉬베리 딸기 6개입 168g,"파이/딸기맛/사무실간식(소포장)/
[영양정보] 1회 제공량 28g당 열량: 127kcal/나트륨 : 50mg/탄수화물: 15g/당류: 9g/지방: 7g/트랜스지방: 0g/포화지방: 3.4g/콜레스테롤: 16mg/단백질 : 1g"
오리온 후레쉬베리 딸기바나나 12개입 336g,파이/딸기맛/사무실간식(소포장)
오리온 후레쉬베리 멜론 12개입 372g,파이/사무실간식(소포장)
오리온 후레쉬베리 복숭아 12개입 336g,파이/사무실간식(소포장)
오트밀 치즈 미니바이트 900g,스낵/오트밀/사무실간식(소포장)
우도땅콩로쉐 10개입 70g,스낵/사무실간식(소포장)
우리가스토리 디저트 종합캔디 4kg,사탕/사무실간식(소포장)
우리밀 참깨 꼬소봉 2개입 100g,스낵/사무실간식(소포장)
우리씨앤디 미왕 고소한 쌀과자 250g,"쌀과자/사무실간식(소포장)/
[영양정보] 표시기준량 30g당 열량: 140kcal"
우리씨앤디 미왕 쌀과자 24개입 320g,"쌀과자/사무실간식(소포장)/
[영양정보] 표시기준량 27g당 열량: 120kcal"
우리씨앤디 미왕 쌀과자 250g,쌀과자/사무실간식(소포장)
우리씨앤디 미왕 콘치즈맛 쌀과자 36개입 200g,"쌀과자/사무실간식(소포장)/
[영양정보] 1회 제공량 100g당 열량: 490kcal/나트륨: 2068mg/탄수화물: 70g/당류: 10g/지방: 21g/트랜스지방: 0g/포화지방: 10g/콜레스테롤: 0mg/단백질: 7g"
우리씨앤디 미왕 프리미엄 쌀과자 25개입 270g,"쌀과자/사무실간식(소포장)/
[영양정보] 1회 제공량 100g당 열량: 468kcal/나트륨: 420mg/탄수화물: 74g/당류: 15g/지방: 17g/트랜스지방: 0g/포화지방: 7.8g/콜레스테롤: 0mg/단백질: 4.7g"
워커스 어쏘티드 토피 초콜릿 카라멜 1.25kg,초콜릿/사무실간식(소포장)
윈윈푸드 포테이토 크리스프 바베큐맛 60개입 900g,"감자칩/사무실간식(소포장)/
[영양정보] 표시기준량 30g당 열량: 145.4kcal"
윈윈푸드 포테이토 크리스프 바비큐맛 75g,감자칩/사무실간식(소포장)
윈윈푸드 포테이토 크리스프 사워크림향 60개입 900g,감자칩/사무실간식(소포장)
유기농쌀과자 달칩 초코샌드 4개입 48g,샌드/사무실간식(소포장)
이대명과 금샘 30호,전병/사무실간식(소포장)/구성: 잣맛x 6개+피스타치오맛 x 6개+피칸맛 x 6개+땅콩맛 x 6개+깨땅콩맛 x 6개+김파래맛 x 6개
이대명과 해운대 4호,전병/사무실간식(소포장)/구성: 잣맛 전병 380g+땅콩맛 전병 380g+김파래맛 전병 380g+깨땅콩맛 전병 380g
이마트 노브랜드 베키아에누보 화이트초코랑드샤 10개입 130g,샌드/사무실간식(소포장)
이마트 노브랜드 비앤나카페 커피 과자 크래커 비스킷 50개입 260g,"비스킷,크래커/사무실간식(소포장)"
이마트 노브랜드 초코콕 미니하트쿠키 6개입 252g,쿠키/사무실간식(소포장)
이마트 노브랜드 카스타드 12개입 276g,"파이/사무실간식(소포장)/
[영양정보] 1회 제공량 23g당 열량: 102kcal/나트륨: 40mg/탄수화물: 11g/당류: 6g/지방: 6g/트랜스지방: 0g/포화지방: 2.6g/콜레스테롤: 28mg/단백질: 1g"
이마트 노브랜드 카페비스킷 275g,"비스킷,크래커/사무실간식(소포장)"
이마트 노브랜드 한입 쏙쏙 비엔나 550g,소시지(간식용)/사무실간식(소포장)
이마트 피코크 초콜릿 샌드위치 비스킷 5개입 135g,"비스킷,크래커/사무실간식(소포장)"
일광제과 땅콩카라멜 2kg,카라멜/사무실간식(소포장)
일광제과 박하맛 캔디 2kg,사탕/사무실간식(소포장)
일광제과 종합제리 2kg,젤리/사무실간식(소포장)
일동후디스 아이얌 비타민A 웨하스 딸기 50개입 300g,"비스킷,크래커/사무실간식(소포장)"
일동후디스 아이얌 비타민A 웨하스 바나나 50개입 300g,"비스킷,크래커/사무실간식(소포장)"
일동후디스 아이얌 초유 웨하스 요구르트 50개입 300g,"비스킷,크래커/사무실간식(소포장)"
일동후디스 아이얌 초유 웨하스 우유 50개입 300g,"비스킷,크래커/사무실간식(소포장)"
제주 리얼 타르트 12개입,쿠키/사무실간식(소포장)
제키스 제주 감귤 초콜릿 28개입 224g,초콜릿/사무실간식(소포장)
제키스 제주 종합초콜릿 5종 45개입 405g,초콜릿/사무실간식(소포장)
제키스 제주 한라봉 초콜릿 28개입 224g,초콜릿/사무실간식(소포장)
조인앤조인 널담 마카롱 넌 감동이야 세트 8개입 440g,샌드/사무실간식(소포장)
조인앤조인 널담 쿠키 6개입 300g,쿠키/사무실간식(소포장)
종근당건강 코어틴 단백질 크리스피롤 8개입 240g,스낵/사무실간식(소포장)
진저본 생강젤리 1.4kg,젤리/사무실간식(소포장)
진주햄 천하장사 20개입 300g,소시지(간식용)/사무실간식(소포장)/표시기준량: 30g/열량: 50kcal
진주햄 천하장사 Q 100개입 1kg,소시지(간식용)/사무실간식(소포장)
진주햄 천하장사 더 건강하닭 25개입 700g,소시지(간식용)/사무실간식(소포장)
진주햄 천하장사 더블링 콘스윗치즈 10개입 250g,소시지(간식용)/사무실간식(소포장)/표시기준량: 25g/열량: 38kcal
진주햄 천하장사 더블링 콘스윗치즈 10개입 450g,소시지(간식용)/사무실간식(소포장)/표시기준량: 25g/열량: 38kcal
진주햄 천하장사 더블링 콘스윗치즈 16개입 400g,소시지(간식용)/사무실간식(소포장)/표시기준량: 25g/열량: 38kcal
진주햄 천하장사 더블링 콰트로치즈 10개입 250g,소시지(간식용)/사무실간식(소포장)/표시기준량: 25g/열량: 38kcal
진주햄 천하장사 더블링 콰트로치즈 10개입 450g,소시지(간식용)/사무실간식(소포장)/표시기준량: 25g/열량: 38kcal
진주햄 천하장사 더블링 콰트로치즈 16개입 400g,소시지(간식용)/사무실간식(소포장)/표시기준량: 100g/열량: 38kcal
진주햄 천하장사 더블링 콰트로치즈 250g+콘스윗치즈 250g,소시지(간식용)/사무실간식(소포장)
진주햄 천하장사 빅 오리지날 10개입 700g,소시지(간식용)/사무실간식(소포장)
진주햄 천하장사 오리지날 100개입 1.5kg,소시지(간식용)/사무실간식(소포장)/표시기준량: 15g/열량: 21kcal
진주햄 천하장사 오리지날 10개입 600g,소시지(간식용)/사무실간식(소포장)
진주햄 천하장사 오리지날 16개입 800g,소시지(간식용)/사무실간식(소포장)
진주햄 천하장사 오리지날 18개입 504g,소시지(간식용)/사무실간식(소포장)
진주햄 천하장사 오리지날 20개입 560g,소시지(간식용)/사무실간식(소포장)/표시기준량: 28g/열량: 41kcal
진주햄 천하장사 오리지날 28g,소시지(간식용)/사무실간식(소포장)
진주햄 천하장사 오리지날 3개입 84g,소시지(간식용)/사무실간식(소포장)/표시기준량: 84g/열량: 113kcal
진주햄 천하장사 오리지날 67개입 1.005kg,소시지(간식용)/사무실간식(소포장)/표시기준량: 15g/열량: 21kcal
진주햄 천하장사 오리지날 미니 20개입 400g (파우치),소시지(간식용)/사무실간식(소포장)/표시기준량: 20g/열량: 29kcal
진주햄 천하장사 오리지날 소시지 66개입 990g,소시지(간식용)/사무실간식(소포장)
진주햄 천하장사 오리지널 35개입 980g,소시지(간식용)/사무실간식(소포장)/표시기준량: 28g/열량: 48kcal
진주햄 천하장사 치즈 16개입 448g,소시지(간식용)/사무실간식(소포장)
진주햄 천하장사 치즈 16개입 800g,소시지(간식용)/사무실간식(소포장)/표시기준량: 50g/열량: 84kcal
진주햄 천하장사 한입 오리지날 소시지 66개입 1320g,소시지(간식용)/사무실간식(소포장)
진협제과 우리쌀로 구운 땅콩 쿠키 전병 6개입 108g,전병/사무실간식(소포장)
진협제과 우리쌀로 구운 땅콩 쿠키 전병 6개입 90g,전병/사무실간식(소포장)
진협제과 우리쌀로 구운 땅콩전병 쿠키 전병 8개입 128g,전병/사무실간식(소포장)
진협제과 우리쌀로 구운 해바라기씨 쿠키 전병 6개입 108g,전병/사무실간식(소포장)
진협제과 우리쌀로 구운 해바라기씨 쿠키 전병 6개입 90g,전병/사무실간식(소포장)
진협제과 우리쌀로 구운 해바라기씨 쿠키 전병 8개입 128g,전병/사무실간식(소포장)
진협제과 우리쌀로 구운 흑임자 쿠키 전병 6개입 108g,전병/사무실간식(소포장)
진협제과 우리쌀로 구운 흑임자 쿠키 전병 6개입 90g,전병/사무실간식(소포장)
진협제과 우리쌀로 구운 흑임자전병 쿠키 전병 8개입 128g,전병/사무실간식(소포장)
청우식품 그랑쉘 사과 10개입 195g,쿠키/사무실간식(소포장)
청우식품 그랑쉘 사과 12개입 234g,쿠키/사무실간식(소포장)
청우식품 델로스 오리지날 100개입 630g,"비스킷,크래커/사무실간식(소포장)"
청우식품 델로스 오리지날 150개입 950g,"비스킷,크래커/사무실간식(소포장)"
청우식품 델로스 카푸치노 100개입 630g,"비스킷,크래커/사무실간식(소포장)"
청우식품 델로스 카푸치노 50개입 315g,"비스킷,크래커/사무실간식(소포장)"
청우식품 디저트 박하 1.2kg,사탕/사무실간식(소포장)
청우식품 마렝고 14개입 105g,"비스킷,크래커/사무실간식(소포장)/
[영양정보] 1회 제공량 105g당 열량: 493kcal/나트륨 : 157mg/탄수화물: 77g/당류: 47g/지방: 17g/트랜스지방: 0g/포화지방: 8g/콜레스테롤: 72mg/단백질 : 8g"
청우식품 브루느와 10개입 165g,"쿠키/사무실간식(소포장)/
[영양정보] 1회 제공량 100g당 열량: 457 kcal/나트륨 : 159mg/탄수화물: 61g/당류: 30g/지방: 21g/트랜스지방: 0g/포화지방: 12g/콜레스테롤: 7mg/단백질 : 6g"
청우식품 브루느와 12개입 198g,"쿠키/사무실간식(소포장)/
[영양정보] 1회 제공량 100g당 열량: 457 kcal/나트륨 : 159mg/탄수화물: 61g/당류: 30g/지방: 21g/트랜스지방: 0g/포화지방: 12g/콜레스테롤: 7mg/단백질 : 6g"
청우식품 우도 땅콩 찰떡 파이 12개입 258g,파이/사무실간식(소포장)
청우식품 쫀득 초코칩 12개입 240g,쿠키/사무실간식(소포장)
청우식품 쫀득 초코칩 5개입 90g,쿠키/사무실간식(소포장)
청우식품 찰떡쿠키 오리지널 10개입 215g,쿠키/사무실간식(소포장)
청우식품 찰떡쿠키 오리지널 12개입 258g,쿠키/사무실간식(소포장)
청우식품 찰떡쿠키 오리지널 5개입 107.5g,쿠키/사무실간식(소포장)
청우식품 포켓 쵸코 4개입 120g,"스낵/사무실간식(소포장)/
[영양정보] 1회 제공량 30g당 열량: 142 kcal/나트륨 : 50mg/탄수화물: 23g/당류: 9g/지방: 4.7g/트랜스지방: 0g/포화지방: 3.1g/콜레스테롤: 4mg/단백질 : 2g"
청우식품 플랑 납작복숭아 16개입 160g,쿠키/사무실간식(소포장)
청우식품 플랑 딸기 16개입 160g,"쿠키/딸기맛/사무실간식(소포장)/
[영양정보] 1회 제공량 100g당 열량: 413kcal/나트륨 : 177mg/탄수화물: 70g/당류: 32g/지방: 13g/트랜스지방: 0g/포화지방: 4g/콜레스테롤: 18mg/단백질 : 4g"
청우식품 플랑 오렌지 16개입 160g,"쿠키/사무실간식(소포장)/
[영양정보] 1회 제공량 100g당 열량: 417kcal/나트륨 : 177mg/탄수화물: 71g/당류: 32g/지방: 13g/트랜스지방: 0g/포화지방: 6g/콜레스테롤: 14mg/단백질 : 4g"
츄엣 1.36kg,초코바/사무실간식(소포장)
칼티 버터쿠키 40개입 270g,쿠키/사무실간식(소포장)
코스트코 켄지 크리스피 고프레 초콜릿향 & 바닐라향 60개입 630g,스낵/사무실간식(소포장)
코코아랜드 LOT100 구미망고젤리 1kg,젤리/사무실간식(소포장)
크라운제과 국희 땅콩샌드 5개입 155g,샌드/사무실간식(소포장)
크라운제과 국희 땅콩샌드12개입 372g,샌드/사무실간식(소포장)
크라운제과 롱스 10개입 220g,파이/사무실간식(소포장)
크라운제과 버터와플 12개입 316g,"비스킷,크래커/사무실간식(소포장)/
[영양정보] 표시기준량 26g당 열량: 125kcal"
크라운제과 빅파이 딸기 12개입 216g,파이/딸기맛/사무실간식(소포장)
크라운제과 빅파이 딸기 18개입 324g,"파이/딸기맛/사무실간식(소포장)/
[영양정보] 표시기준량 100g당 열량: 470kcal"
크라운제과 뽀또 레몬 14개입 322g,샌드/사무실간식(소포장)
크라운제과 뽀또 치즈타르트 14개입 322g,"샌드/사무실간식(소포장)/
[영양정보] 100g당 열량: 494kcal/탄수화물: 66g/당류: 20g/단백질: 8g/지방: 22g/포화지방: 14g/트랜스지방: 14g/콜레스테롤: 15mg/나트륨: 510mg"
크라운제과 옹골진 오곡쿠키 24개입 288g,쿠키/사무실간식(소포장)
크라운제과 참그레인샌드 16개입 256g,샌드/사무실간식(소포장)
크라운제과 참쌀 선과 253g,쌀과자/사무실간식(소포장)
크라운제과 참쌀 설병 270g,쌀과자/사무실간식(소포장)
크라운제과 참크래커 15개입 280g,"비스킷,크래커/사무실간식(소포장)/
[영양정보] 표시기준량 100g당 열량: 450kcal"
크라운제과 참크래커 3개입 56g,"비스킷,크래커/사무실간식(소포장)"
크라운제과 쵸코하임 18개입 284g,"비스킷,크래커/사무실간식(소포장)/
[영양정보] 표시기준량 32g당 열량: 170kcal"
크라운제과 쵸코하임 6개입 47g,"비스킷,크래커/사무실간식(소포장)"
크라운제과 쵸코하임 블랙에디션 18개입 284g,"비스킷,크래커/사무실간식(소포장)"
크라운제과 치즈샌드 16개입 240g,샌드/사무실간식(소포장)
크라운제과 치즈샌드 45g,샌드/사무실간식(소포장)
크라운제과 쿠크다스 비엔나커피 36개입 288g,샌드/사무실간식(소포장)
크라운제과 쿠크다스 비엔나커피 36개입 288g + 화이트 토르테 36개입 288g,샌드/사무실간식(소포장)
크라운제과 쿠크다스 치즈 289g,샌드/사무실간식(소포장)
크라운제과 쿠크다스 케이크 140g,"파이/사무실간식(소포장)/
[영양정보] 100g당 열량: 517kcal/탄수화물: 47g/당류: 28g/당알콜: 6g/지방: 35g/트랜스지방: 0g/포화지방: 17g/콜레스테롤: 90mg/단백질: 6g/나트륨: 170mg"
크라운제과 쿠크다스 화이트 토르테 36개입 288g,샌드/사무실간식(소포장)
크라운제과 화이트하임 18개입 284g,"비스킷,크래커/사무실간식(소포장)"
크라운제과 화이트하임 18개입 284g + 쵸코하임 18개입 284g,"비스킷,크래커/사무실간식(소포장)"
크라운제과 화이트하임 6개입 47g,"비스킷,크래커/사무실간식(소포장)"
크라운제과 화이트하임 9개입 142g,"비스킷,크래커/사무실간식(소포장)"
크라운제과 흑미하임 284g,"비스킷,크래커/사무실간식(소포장)"
크리스피 허니눈꽃 쌀과자 920g,쌀과자/사무실간식(소포장)
크리스피롤 22곡 550g,스낵/사무실간식(소포장)
타야스 드롭 어소티드 소프트캔디 박스 1kg,사탕/사무실간식(소포장)
타야스 오리엔트 트러플 초콜릿 1kg,초콜릿/사무실간식(소포장)
타야스 제스 초콜릿 1kg,초콜릿/사무실간식(소포장)
타야스 제스 초콜릿 2kg,초콜릿/사무실간식(소포장)
타야스 제스 초콜릿 통 1kg,초콜릿/사무실간식(소포장)
타야스 투바나 초콜릿 1kg,초콜릿/사무실간식(소포장)
타타와 사과잼 쿠키 60개입 600g,"쿠키/사무실간식(소포장)/
[영양정보] 표시기준량 10g당 열량: 43.3kcal"
타타와 초콜릿 쿠키 60개입 600g,쿠키/사무실간식(소포장)
투시롤 투시팝 미니어쳐 200개입 1.02kg,사탕/사무실간식(소포장)
투시롤 투시팝 미니어쳐 400개입 2.1kg,사탕/사무실간식(소포장)
트레이더스딜 멀티팩 맛있는 스낵 25개입 744g,과자세트/사무실간식(소포장)/구성: 갈릭새우칩 20g x 5개+맛짱 40g x 5개+꿀깨맛고구마칩 25g x 5개+콘칩 28g x 5개+통감자 20g x 5개
트레핀 벨기안 커피맛 스위트 캔디 1.5kg,사탕/사무실간식(소포장)
트레핀 벨기에 커피맛 캔디 1.5kg,사탕/사무실간식(소포장)
트롤리 올인원 1kg,젤리/사무실간식(소포장)
티포 미니 우유맛 크림 롤케이크 18개입 360g,쿠키/사무실간식(소포장)
파스키에 마카롱 12개입 154g,"샌드/사무실간식(소포장)/
[영양정보] 100ml당 열량: 415kcal/탄수화물: 54g/당류: 53g/단백질: 9g/지방: 18g/포화지방: 3.86g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 70mg"
퍼니엠 다신샵 통밀당 초코파이 5개입 225g,파이/사무실간식(소포장)
퍼페티반멜레 멘토스 미니 멘토스 2.5kg,사탕/사무실간식(소포장)/구성: 7가지 맛(포도+레몬+딸기+사과+오렌지+유자+수박)
퍼페티반멜레 멘토스 미니 멘토스 레인보우 1kg,사탕/사무실간식(소포장)
퍼페티반멜레 멘토스 미니사이즈 과일맛 1.6kg,사탕/사무실간식(소포장)
퍼페티반멜레 츄파춥스 리필팩 120개입 1.32kg,사탕/사무실간식(소포장)
퍼페티반멜레 츄파춥스 슬림휠 120개입 1.32kg,사탕/사무실간식(소포장)
퍼페티반멜레 츄파춥스 오리지널 팝아트틴 150개입 1.65kg,사탕/사무실간식(소포장)
퍼페티반멜레 츄파춥스 오리지널 팝아트틴 150개입 1.65kg + 케이스 증정,사탕/사무실간식(소포장)
퍼페티반멜레 후르트텔라 요구르트맛 캔디 1.3kg,카라멜/사무실간식(소포장)
페레로 누텔라 브레디 6개입 132g,스낵/사무실간식(소포장)
페레로 누텔라 비스킷 초코잼 22개입 304g,"비스킷,크래커/사무실간식(소포장)"
페레로 킨더 부에노 T2 43g,초콜릿/사무실간식(소포장)
페레로 킨더 부에노 화이트 T-2 2개입 39g,초콜릿/사무실간식(소포장)
페레로 킨더 초콜릿 T4 4개입 50g,초콜릿/사무실간식(소포장)
페레로 킨더 초콜릿 T8 8개입 100g,초콜릿/사무실간식(소포장)
페레로 킨더 초콜릿 맥시 21g,초콜릿/사무실간식(소포장)
페레로 킨더 초콜릿 미니 T-20 20개입 120g,초콜릿/사무실간식(소포장)
페레로 킨더 해피 히포 5개입 104g,"비스킷,크래커/사무실간식(소포장)"
페레로 킨더초콜릿 맥시 36개입 756g,초콜릿/사무실간식(소포장)
페레로 페레로로쉐 T16 16개입 200g (벨),초콜릿/사무실간식(소포장)
페레로 페레로로쉐 T16 16개입 200g (사각),초콜릿/사무실간식(소포장)
페레로 페레로로쉐 T24 24개입 300g,초콜릿/사무실간식(소포장)
페레로 페레로로쉐 T3 3개입 37.5g,초콜릿/사무실간식(소포장)
페레로 페레로로쉐 T42 42개입 525g,초콜릿/사무실간식(소포장)
페레로 페레로로쉐 T5 5개입 62.5g,초콜릿/사무실간식(소포장)
페레로 페레로로쉐 T8 8개입 100g (사각),초콜릿/사무실간식(소포장)
페레로 페레로로쉐 T8 8개입 100g (하트),초콜릿/사무실간식(소포장)
페레로 페레로로쉐 컬렉션 T24 24개입 269.4g,초콜릿/사무실간식(소포장)
페레로 페레로로쉐 큐브 T18 18개입 225g,초콜릿/사무실간식(소포장)
하늘한과 약이되는 찹쌀약과 18개입 540g,전병/사무실간식(소포장)
하리보 골드베렌 175g,젤리/사무실간식(소포장)
하리보 골드베렌 1kg,젤리/사무실간식(소포장)
하리보 골드베렌 980g,젤리/사무실간식(소포장)
하리보 스머프 150개입 1.35kg (해외),젤리/사무실간식(소포장)
하리보 스타믹스 1kg,젤리/사무실간식(소포장)
하리보 할로윈 파티 980g,젤리/사무실간식(소포장)
하오리위안 옥수수향 우유속에 말랑말랑 밀크츄 1kg,사탕/사무실간식(소포장)
한양식품(HYFOOD) 누룽지맛 사탕 1kg,사탕/사무실간식(소포장)
해태제과 구운감자 슬림 12개입 240g,"비스킷,크래커/사무실간식(소포장)"
해태제과 버터링 딥카페 12개입 103g,쿠키/사무실간식(소포장)
해태제과 버터링 소프트 3개입 238g,쿠키/사무실간식(소포장)
해태제과 아이비 270g,"비스킷,크래커/사무실간식(소포장)"
해태제과 아이비 모어 딥 치즈 270g,"비스킷,크래커/사무실간식(소포장)"
해태제과 에이스 15개입 364g,"비스킷,크래커/사무실간식(소포장)/
[영양정보] 표시기준량 24g당 열량: 130kcal"
해태제과 에이스 뉴욕치즈케이크맛 15개입 364g,"샌드/사무실간식(소포장)/
[영양정보] 표시기준량 100g당 열량: 530kcal"
해태제과 에이스 바스크 치즈케이크맛 15개입 364g,"비스킷,크래커/사무실간식(소포장)"
해태제과 오예스 12개입 360g,파이/사무실간식(소포장)
해태제과 오예스 48개입 1.44kg,파이/사무실간식(소포장)
해태제과 오예스 미니 12개입 192g,파이/사무실간식(소포장)
해태제과 오예스 미니 48개입 768g,파이/사무실간식(소포장)
해태제과 오예스 쿠키앤크림 12개입 360g,파이/사무실간식(소포장)
해태제과 자가비 케첩맛 3개입 90g,감자칩/사무실간식(소포장)
해태제과 홈런볼 초코 51g,스낵/사무실간식(소포장)
해태제과 후렌치파이 딸기 15개입 192g,파이/딸기맛/사무실간식(소포장)
해태제과 후렌치파이 사과 15개입 192g,"파이/사무실간식(소포장)/
[영양정보] 1회 제공량 13g당 열량: 60kcal/나트륨 : 25mg/탄수화물: 9g/당류: 4g/지방: 2.3g/트랜스지방: 0g/포화지방: 1.4g/콜레스테롤: 0.6mg/단백질 : 1g 미만"
해태제과 후렌치파이 콤보팩 768g,파이/사무실간식(소포장)/구성: 후렌치파이 딸기 15개입x2개 + 후렌치파이 사과 15개입x2개
허쉬 초코 마시멜로 타르트 38g,파이/사무실간식(소포장)
허쉬 초코 아몬드 찰떡파이 10개입 220g,파이/사무실간식(소포장)
허쉬 초코크림 샌드위치 쿠키 100g,쿠키/사무실간식(소포장)/100g (25g x 4개입)
허쉬 초콜릿 칩 모찌 쿠키 12개입 240g,"쿠키/사무실간식(소포장)/
[영양정보] 표시기준량 100g당 열량: 410kcal"
허쉬 초콜릿 칩 쿠키 6개입 72g,쿠키/사무실간식(소포장)
"호스테스 트윙키스 딩동스 케이크 버라이어티팩 1,192g (해외)",파이/사무실간식(소포장)/구성: 트윙키스 골든 케이크 77g x 8개 + 딩동스 초콜릿 케이크 72g x 8개
호정식품 호정가 꿀라면과자 20개입 400g,스낵/선물용/사무실간식(소포장)
호정식품 호정가 꿀라면과자 20개입 480g+통밀영양바 20개입 320g,과자세트/선물용/사무실간식(소포장)
호정식품 호정가 꿀라면과자 48개입 960g,스낵/선물용/사무실간식(소포장)
호정식품 호정가 오란다 20개입 360g,전병/사무실간식(소포장)
호정식품 호정가 오란다 48개입 860g,전병/사무실간식(소포장)
호정식품 호정가 오란다 9개입 162g,전병/사무실간식(소포장)
호정식품 호정가 찹쌀약과세트 1kg+ 오란다세트 20개입 360g,과자세트/선물용/사무실간식(소포장)
호정식품 호정가 창평대잎쌀엿 1kg,엿/사무실간식(소포장)
휴럼 맛있는귤공방 제주 감귤파이 8개입 296g,파이/사무실간식(소포장)
휴럼 맛있는귤공방 제주 한라봉파이 8개입 240g,파이/사무실간식(소포장)
